Interpolated R,Interpolated T
3334.530398,0.177223718
3334.972702,0.17716134
3335.415007,0.177099001
3335.857312,0.1770367
3336.299617,0.176974438
3336.741922,0.176912214
3337.184226,0.176850029
3337.626531,0.176787881
3338.068836,0.176725773
3338.511141,0.176663702
3338.953445,0.17660167
3339.39575,0.176539676
3339.838055,0.17647772
3340.28036,0.176415801
3340.722664,0.176353921
3341.164969,0.176292079
3341.607274,0.176230274
3342.049579,0.176168507
3342.491884,0.176106778
3342.934188,0.176045087
3343.376493,0.175983433
3343.818798,0.175921816
3344.261103,0.175860237
3344.703407,0.175798696
3345.145712,0.175737192
3345.588017,0.175675725
3346.030322,0.175614295
3346.472626,0.175552902
3346.914931,0.175491547
3347.357236,0.175430228
3347.799541,0.175368947
3348.241846,0.175307702
3348.68415,0.175246494
3349.126455,0.175185323
3349.56876,0.175124189
3350.011065,0.175063091
3350.453369,0.17500203
3350.895674,0.174941006
3351.337979,0.174880018
3351.780284,0.174819066
3352.222588,0.174758151
3352.664893,0.174697272
3353.107198,0.17463643
3353.549503,0.174575623
3353.991808,0.174514853
3354.434112,0.174454119
3354.876417,0.174393421
3355.318722,0.174332758
3355.761027,0.174272132
3356.203331,0.174211541
3356.645636,0.174150987
3357.087941,0.174090468
3357.530246,0.174029984
3357.97255,0.173969536
3358.414855,0.173909124
3358.85716,0.173848747
3359.299465,0.173788406
3359.74177,0.1737281
3360.184074,0.173667829
3360.626379,0.173607593
3361.068684,0.173547393
3361.510989,0.173487228
3361.953293,0.173427097
3362.395598,0.173367002
3362.837903,0.173306942
3363.280208,0.173246916
3363.722513,0.173186926
3364.164817,0.17312697
3364.607122,0.173067048
3365.049427,0.173007162
3365.491732,0.17294731
3365.934036,0.172887492
3366.376341,0.172827709
3366.818646,0.172767961
3367.260951,0.172708246
3367.703255,0.172648566
3368.14556,0.17258892
3368.587865,0.172529309
3369.03017,0.172469731
3369.472475,0.172410187
3369.914779,0.172350678
3370.357084,0.172291202
3370.799389,0.17223176
3371.241694,0.172172352
3371.683998,0.172112977
3372.126303,0.172053637
3372.568608,0.17199433
3373.010913,0.171935056
3373.453217,0.171875816
3373.895522,0.171816609
3374.337827,0.171757436
3374.780132,0.171698296
3375.222437,0.171639189
3375.664741,0.171580116
3376.107046,0.171521075
3376.549351,0.171462068
3376.991656,0.171403094
3377.43396,0.171344152
3377.876265,0.171285244
3378.31857,0.171226368
3378.760875,0.171167525
3379.203179,0.171108715
3379.645484,0.171049937
3380.087789,0.170991192
3380.530094,0.17093248
3380.972399,0.1708738
3381.414703,0.170815152
3381.857008,0.170756537
3382.299313,0.170697954
3382.741618,0.170639403
3383.183922,0.170580885
3383.626227,0.170522398
3384.068532,0.170463944
3384.510837,0.170405522
3384.953141,0.170347131
3385.395446,0.170288773
3385.837751,0.170230446
3386.280056,0.170172151
3386.722361,0.170113887
3387.164665,0.170055655
3387.60697,0.169997455
3388.049275,0.169939287
3388.49158,0.169881149
3388.933884,0.169823044
3389.376189,0.169764969
3389.818494,0.169706926
3390.260799,0.169648914
3390.703104,0.169590933
3391.145408,0.169532983
3391.587713,0.169475064
3392.030018,0.169417176
3392.472323,0.169359319
3392.914627,0.169301493
3393.356932,0.169243698
3393.799237,0.169185933
3394.241542,0.1691282
3394.683846,0.169070496
3395.126151,0.169012824
3395.568456,0.168955181
3396.010761,0.168897569
3396.453066,0.168839988
3396.89537,0.168782437
3397.337675,0.168724916
3397.77998,0.168667425
3398.222285,0.168609965
3398.664589,0.168552534
3399.106894,0.168495133
3399.549199,0.168437763
3399.991504,0.168380422
3400.433808,0.168323111
3400.876113,0.16826583
3401.318418,0.168208579
3401.760723,0.168151357
3402.203028,0.168094165
3402.645332,0.168037002
3403.087637,0.167979869
3403.529942,0.167922766
3403.972247,0.167865693
3404.414551,0.167808649
3404.856856,0.167751635
3405.299161,0.16769465
3405.741466,0.167637695
3406.18377,0.16758077
3406.626075,0.167523875
3407.06838,0.167467009
3407.510685,0.167410173
3407.95299,0.167353366
3408.395294,0.16729659
3408.837599,0.167239843
3409.279904,0.167183126
3409.722209,0.167126438
3410.164513,0.16706978
3410.606818,0.167013152
3411.049123,0.166956554
3411.491428,0.166899986
3411.933732,0.166843447
3412.376037,0.166786938
3412.818342,0.166730459
3413.260647,0.16667401
3413.702952,0.16661759
3414.145256,0.166561201
3414.587561,0.166504841
3415.029866,0.166448511
3415.472171,0.16639221
3415.914475,0.16633594
3416.35678,0.166279699
3416.799085,0.166223489
3417.24139,0.166167308
3417.683695,0.166111157
3418.125999,0.166055035
3418.568304,0.165998944
3419.010609,0.165942883
3419.452914,0.165886851
3419.895218,0.165830849
3420.337523,0.165774877
3420.779828,0.165718935
3421.222133,0.165663023
3421.664437,0.165607141
3422.106742,0.165551289
3422.549047,0.165495467
3422.991352,0.165439675
3423.433657,0.165383912
3423.875961,0.16532818
3424.318266,0.165272477
3424.760571,0.165216805
3425.202876,0.165161162
3425.64518,0.165105549
3426.087485,0.165049967
3426.52979,0.164994414
3426.972095,0.164938891
3427.414399,0.164883399
3427.856704,0.164827936
3428.299009,0.164772503
3428.741314,0.164717101
3429.183619,0.164661728
3429.625923,0.164606385
3430.068228,0.164551073
3430.510533,0.16449579
3430.952838,0.164440537
3431.395142,0.164385315
3431.837447,0.164330123
3432.279752,0.16427496
3432.722057,0.164219828
3433.164361,0.164164726
3433.606666,0.164109654
3434.048971,0.164054611
3434.491276,0.1639996
3434.933581,0.163944618
3435.375885,0.163889666
3435.81819,0.163834744
3436.260495,0.163779853
3436.7028,0.163724991
3437.145104,0.16367016
3437.587409,0.163615359
3438.029714,0.163560588
3438.472019,0.163505847
3438.914323,0.163451137
3439.356628,0.163396456
3439.798933,0.163341806
3440.241238,0.163287186
3440.683543,0.163232596
3441.125847,0.163178036
3441.568152,0.163123506
3442.010457,0.163069007
3442.452762,0.163014538
3442.895066,0.162960099
3443.337371,0.16290569
3443.779676,0.162851312
3444.221981,0.162796963
3444.664286,0.162742645
3445.10659,0.162688357
3445.548895,0.1626341
3445.9912,0.162579873
3446.433505,0.162525676
3446.875809,0.162471509
3447.318114,0.162417372
3447.760419,0.162363266
3448.202724,0.16230919
3448.645028,0.162255145
3449.087333,0.16220113
3449.529638,0.162147145
3449.971943,0.16209319
3450.414248,0.162039266
3450.856552,0.161985372
3451.298857,0.161931508
3451.741162,0.161877675
3452.183467,0.161823872
3452.625771,0.161770099
3453.068076,0.161716357
3453.510381,0.161662645
3453.952686,0.161608963
3454.39499,0.161555312
3454.837295,0.161501692
3455.2796,0.161448101
3455.721905,0.161394541
3456.16421,0.161341012
3456.606514,0.161287513
3457.048819,0.161234044
3457.491124,0.161180606
3457.933429,0.161127198
3458.375733,0.16107382
3458.818038,0.161020473
3459.260343,0.160967157
3459.702648,0.160913871
3460.144952,0.160860615
3460.587257,0.16080739
3461.029562,0.160754195
3461.471867,0.160701031
3461.914172,0.160647898
3462.356476,0.160594794
3462.798781,0.160541722
3463.241086,0.16048868
3463.683391,0.160435668
3464.125695,0.160382687
3464.568,0.160329736
3465.010305,0.160276816
3465.45261,0.160223926
3465.894914,0.160171067
3466.337219,0.160118239
3466.779524,0.160065441
3467.221829,0.160012674
3467.664134,0.159959937
3468.106438,0.159907231
3468.548743,0.159854555
3468.991048,0.15980191
3469.433353,0.159749296
3469.875657,0.159696712
3470.317962,0.159644159
3470.760267,0.159591636
3471.202572,0.159539144
3471.644877,0.159486683
3472.087181,0.159434252
3472.529486,0.159381852
3472.971791,0.159329483
3473.414096,0.159277144
3473.8564,0.159224836
3474.298705,0.159172559
3474.74101,0.159120312
3475.183315,0.159068096
3475.625619,0.15901591
3476.067924,0.158963756
3476.510229,0.158911632
3476.952534,0.158859538
3477.394839,0.158807476
3477.837143,0.158755444
3478.279448,0.158703443
3478.721753,0.158651473
3479.164058,0.158599533
3479.606362,0.158547624
3480.048667,0.158495746
3480.490972,0.158443898
3480.933277,0.158392082
3481.375581,0.158340296
3481.817886,0.158288541
3482.260191,0.158236816
3482.702496,0.158185123
3483.144801,0.15813346
3483.587105,0.158081828
3484.02941,0.158030226
3484.471715,0.157978655
3484.91402,0.157927115
3485.356324,0.157875605
3485.798629,0.157824126
3486.240934,0.157772677
3486.683239,0.157721259
3487.125543,0.157669872
3487.567848,0.157618515
3488.010153,0.157567188
3488.452458,0.157515892
3488.894763,0.157464626
3489.337067,0.157413391
3489.779372,0.157362186
3490.221677,0.157311011
3490.663982,0.157259866
3491.106286,0.157208752
3491.548591,0.157157668
3491.990896,0.157106614
3492.433201,0.157055591
3492.875505,0.157004598
3493.31781,0.156953634
3493.760115,0.156902701
3494.20242,0.156851798
3494.644725,0.156800926
3495.087029,0.156750083
3495.529334,0.15669927
3495.971639,0.156648487
3496.413944,0.156597735
3496.856248,0.156547012
3497.298553,0.156496319
3497.740858,0.156445656
3498.183163,0.156395023
3498.625468,0.15634442
3499.067772,0.156293846
3499.510077,0.156243303
3499.952382,0.156192789
3500.394687,0.156142305
3500.836991,0.156091851
3501.279296,0.156041426
3501.721601,0.155991032
3502.163906,0.155940666
3502.60621,0.155890331
3503.048515,0.155840025
3503.49082,0.155789749
3503.933125,0.155739502
3504.37543,0.155689285
3504.817734,0.155639097
3505.260039,0.155588939
3505.702344,0.15553881
3506.144649,0.155488711
3506.586953,0.155438641
3507.029258,0.155388601
3507.471563,0.15533859
3507.913868,0.155288609
3508.356172,0.155238656
3508.798477,0.155188733
3509.240782,0.15513884
3509.683087,0.155088975
3510.125392,0.15503914
3510.567696,0.154989334
3511.010001,0.154939557
3511.452306,0.154889809
3511.894611,0.154840091
