Comment,Time Stamp (sec),Status (code),Temperature (K),Magnetic Field (Oe),Sample Position (deg),Bridge 1 Resistance (ohms),Bridge 1 Excitation (uA),Bridge 2 Resistance (ohms),Bridge 2 Excitation (uA),Bridge 3 Resistance (ohms),Bridge 3 Excitation (uA),Bridge 4 Resistance (ohms),Bridge 4 Excitation (uA),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 (),System Status (code),Setpoint (K),Magnet (Oe),Valve Position (deg),CIG/Cernox (K),CIG Excit (uA),Plat Therm (K),Plat Excit (uA),Neck Therm (K),Neck Excit (uA),Spare Therm (K),Spare Excit (uA),Flow Rate (l/min),Annulus Vacuum (V),Impedance (mode),Block Htr Cur (mA),Block Htr Pwr (W),Neck Htr Cur (mA),Neck Htr Pwr (W),Annulus Pres (Torr),System Pres (Torr),Tableless Map53 (),Tableless Map54 (),Redirected 55 (),Redirected 56 (),Redirected 57 (),Redirected 58 (),Redirected 59 (),Redirected 60 (),Redirected 61 (),Seq Stat (),Sys Temp (),He Level (),Map 67 (),Map 68 (),Map 69 (),PSU Field (Oe),Hi res (A) read,Mag (V) read,Mag adj/sc(I)set,Sw heater state,DAC <I> (cnts),Therm V,KRPMs,Pump temp (C),pump power (W),High Vacuum mode,Flapper state,Regen htr flag,iso flag,BlockHeater(Ohm),NeckHeater(Ohm),Map 86 (),Map 87 (),Map 88 (),Map 89 (),Map 90 (),Map 91 (),Map 92 (),Map 93 (),MAP 1,MAP 2,MAP 3,MAP 4,MAP 5,MAP 6,MAP 7,MAP 8,MAP 9,MAP 10,MAP 11,MAP 12,MAP 13,MAP 14,MAP 15,MAP 16,MAP 17,MAP 18,MAP 19,MAP 20,MAP 21,MAP 22,MAP 23,MAP 24,MAP 25,MAP 26,MAP 27,MAP 28,MAP 29,MAP 30
,35965043.73,5905,1.9014,0.801041,364.80991,-1.5273741e-4,99.902,,,2.1409314e3,9.990,,,0.0049,0.0000,48,0.00,0.00,0.00,0.00,0.0001179,,400.0017395,,,,,7.294049e-2,1.0314686,,
,35965044.70,5905,1.9009,0.801041,364.80991,3.8184353e-5,99.902,,,2.1409507e3,9.990,,,0.0049,0.0000,48,0.00,0.00,0.00,0.00,0.0001165,,400.0017395,,,,,4.549842e-2,1.0314624,,
,35965045.66,5905,1.8997,0.801041,364.80991,7.6368706e-5,99.902,,,2.1408838e3,9.990,,,0.0049,0.0049,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,-1.320260e-2,1.0314840,,
,35965046.83,5905,1.8993,0.801041,364.80991,-1.7182960e-4,99.902,,,2.1408743e3,9.990,,,0.0000,0.0000,48,0.00,0.00,0.00,0.00,0.0001179,,400.0017395,,,,,-3.868269e-2,1.0314870,,
,35965047.67,5905,1.8998,0.801041,364.80991,-5.7276531e-5,99.902,,,2.1408953e3,9.990,,,0.0049,0.0000,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,-1.272564e-2,1.0314803,,
,35965048.67,5905,1.9010,0.801041,364.80991,5.7276531e-5,99.902,,,2.1410002e3,9.990,,,0.0000,0.0000,48,0.00,0.00,0.00,0.00,0.0001165,,400.0017395,,,,,5.031237e-2,1.0314465,,
,35965049.89,5905,1.9013,0.801041,364.80991,3.8184353e-5,99.902,,,2.1409143e3,9.990,,,0.0000,0.0000,48,0.00,0.00,0.00,0.00,0.0001208,,400.0017395,,,,,6.812872e-2,1.0314741,,
,35965050.86,5905,1.9003,0.801041,364.80991,7.6368706e-5,99.902,,,2.1409238e3,9.990,,,0.0000,-0.0049,48,0.00,0.00,0.00,0.00,0.0001165,,400.0017395,,,,,1.614084e-2,1.0314710,,
,35965051.77,5905,1.8983,0.801041,364.80991,1.9092177e-4,99.902,,,2.1409048e3,9.990,,,0.0049,0.0000,48,0.00,0.00,0.00,0.00,0.0001208,,400.0017395,,,,,-9.105835e-2,1.0314772,,
,35965052.70,5905,1.9017,0.801041,364.80991,-3.0547482e-4,99.902,,,2.1410479e3,9.990,,,0.0049,0.0049,48,0.00,0.00,0.00,0.00,0.0001179,,400.0017395,,,,,8.980308e-2,1.0314311,,
