[Header]
; Copyright 1997-2010, Quantum Design, Inc. All rights reserved.
TITLE, CaSb2-b3-1-resistance3
FILEOPENTIME,3827622213.077,4/15/2021,4:24 AM
BYAPP, LogDynaCoolData, 1.0, 2.2
INFO, APPNAME, DynaCool MultiVu Application, Release 1.2.5.1
FIELDGROUP, Standard,2,3,4,5,6,7,8,9,11,10
FIELDGROUP, Diagnostic,2,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
FIELDGROUP, User,2,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
STARTUPGROUP, All
STARTUPAXIS, X, 2, LINEAR, AUTO
STARTUPAXIS, Y1, 3, LINEAR, AUTO
TIMEMODE, MINUTES, RELATIVE
PLOT_APPEARANCE, ALL, HORZ_GRID_ON, VERT_GRID_ON, MARKERS_AND_LINES, ALL_LINES
RECORDS, ALL_RECORDS
DATATYPE, TIME, 2
DATATYPE, COMMENT, 1
[Data]
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),System Pres (Torr),Chamber Status (code),Temperature Status (code),Field Status (code),Cryostat Status (code),Control Therm (ID),Sample Therm (ID),Block Temp (K),Neck Temp (K),High Neck Temp (K),Control Temp (K),1st Stage Temp (K),2nd Stage Temp (K),Magnet Temp (K),Impedance Temp (K),Pot Liquid level (%),Block Power (W),Neck Heater Power (W),High Neck Heater Power (W),1st Stage Heater Power (W),2nd Stage Heater Power (W),Magnet Voltage (V),Impedance Heater Power (W),Pot Power (W),CFE Flow (SCCM),Pump Flow (uncal SCCM),Tank Pressure (Torr),Annulus Pressure (Torr),Compressor State (code),Channel 1 Resistance (Ohm),Channel 1 Current (uA),Channel 2 Resistance (Ohm),Channel 2 Current (uA),ADR Temp (K),Resistance of Therm.,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16
,3827627424.45,1.900056,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000217,499.995148,,99.989029,1.295739,1538.942749,,,,,,,,,,
,3827627425.01,1.900056,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000200,499.995148,,99.989029,1.295739,1536.405273,,,,,,,,,,
,3827627425.58,1.89987,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000224,499.995148,,99.989029,1.295739,1535.921631,,,,,,,,,,
,3827627426.14,1.899899,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000165,499.995148,,99.989029,1.295739,1535.831055,,,,,,,,,,
,3827627426.70,1.899899,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000223,499.995148,,99.989029,1.295739,1536.616455,,,,,,,,,,
,3827627427.26,1.900227,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000155,499.995148,,99.989029,1.295739,1534.320801,,,,,,,,,,
,3827627427.83,1.900034,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000207,499.995148,,99.989029,1.295739,1536.133301,,,,,,,,,,
,3827627428.40,1.899942,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000198,499.995148,,99.989029,1.295739,1535.045654,,,,,,,,,,
,3827627428.96,1.899773,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000202,499.995148,,99.989029,1.295739,1536.374878,,,,,,,,,,
,3827627429.52,1.899803,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000211,499.995148,,99.989029,1.295739,1535.710327,,,,,,,,,,
,3827627430.22,1.899742,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000235,499.995148,,99.989029,1.295739,1536.797729,,,,,,,,,,
,3827627430.78,1.899723,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000207,499.995148,,99.989029,1.295739,1540.181396,,,,,,,,,,
,3827627431.35,1.900129,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000208,499.995148,,99.989029,1.295739,1533.655884,,,,,,,,,,
,3827627431.95,1.900217,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000158,499.995148,,99.989029,1.295739,1538.972900,,,,,,,,,,
,3827627432.52,1.900243,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000201,499.995148,,99.989029,1.295739,1537.492676,,,,,,,,,,
,3827627433.08,1.900206,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000215,499.995148,,99.989029,1.295739,1535.529053,,,,,,,,,,
,3827627433.65,1.900043,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000195,499.995148,,99.989029,1.295739,1537.643677,,,,,,,,,,
,3827627434.21,1.900038,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000123,499.995148,,99.989029,1.295739,1537.341553,,,,,,,,,,
,3827627434.77,1.900022,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000128,499.995148,,99.989029,1.295739,1537.613403,,,,,,,,,,
,3827627435.34,1.900163,0.3551725,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000191,499.995148,,99.989029,1.295739,1538.791626,,,,,,,,,,
,3827627435.90,1.900199,0.3374139,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000237,499.995148,,99.989029,1.295739,1537.643677,,,,,,,,,,
,3827627436.47,1.899922,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000198,499.995148,,99.989029,1.295739,1535.287354,,,,,,,,,,
,3827627437.06,1.899955,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000250,499.995148,,99.989029,1.295739,1538.338623,,,,,,,,,,
,3827627437.66,1.899978,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000202,499.995148,,99.989029,1.295739,1533.776855,,,,,,,,,,
,3827627438.22,1.900281,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000170,499.995148,,99.989029,1.295739,1539.063477,,,,,,,,,,
,3827627438.78,1.899897,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000180,499.995148,,99.989029,1.295739,1536.526001,,,,,,,,,,
,3827627439.34,1.899814,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000152,499.995148,,99.989029,1.295739,1536.193848,,,,,,,,,,
,3827627439.91,1.899932,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000225,499.995148,,99.989029,1.295739,1532.568604,,,,,,,,,,
,3827627440.47,1.900013,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000171,499.995148,,99.989029,1.295739,1535.559326,,,,,,,,,,
,3827627441.04,1.900058,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000218,499.995148,,99.989029,1.295739,1536.344727,,,,,,,,,,
,3827627441.60,1.900134,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000202,499.995148,,99.989029,1.295739,1535.589478,,,,,,,,,,
,3827627442.17,1.900111,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000215,499.995148,,99.989029,1.295739,1535.196777,,,,,,,,,,
,3827627442.83,1.900043,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000225,499.995148,,99.989029,1.295739,1536.193604,,,,,,,,,,
,3827627443.50,1.9,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000181,499.995148,,99.989029,1.295739,1535.861328,,,,,,,,,,
,3827627444.06,1.899845,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000177,499.995148,,99.989029,1.295739,1533.958130,,,,,,,,,,
,3827627444.62,1.899872,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000191,499.995148,,99.989029,1.295739,1534.471680,,,,,,,,,,
,3827627445.20,1.899879,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000166,499.995148,,99.989029,1.295739,1538.640625,,,,,,,,,,
,3827627445.76,1.899709,0.3551725,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000174,499.995148,,99.989029,1.295739,1535.921631,,,,,,,,,,
,3827627446.34,1.899617,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000193,499.995148,,99.989029,1.295739,1533.686279,,,,,,,,,,
,3827627446.90,1.899616,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000210,499.995148,,99.989029,1.295739,1537.160278,,,,,,,,,,
,3827627447.47,1.899947,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000157,499.995148,,99.989029,1.295739,1533.172729,,,,,,,,,,
,3827627448.03,1.900384,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000191,499.995148,,99.989029,1.295739,1538.096924,,,,,,,,,,
,3827627448.59,1.900413,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000188,499.995148,,99.989029,1.295739,1537.220703,,,,,,,,,,
,3827627449.16,1.900215,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000249,499.995148,,99.989029,1.295739,1538.248047,,,,,,,,,,
,3827627449.72,1.899955,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000163,499.995148,,99.989029,1.295739,1535.045654,,,,,,,,,,
,3827627450.31,1.899917,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000201,499.995148,,99.989029,1.295739,1534.622803,,,,,,,,,,
,3827627450.88,1.89991,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000209,499.995148,,99.989029,1.295739,1534.562378,,,,,,,,,,
,3827627451.44,1.899814,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000169,499.995148,,99.989029,1.295739,1536.737427,,,,,,,,,,
,3827627452.02,1.899764,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000203,499.995148,,99.989029,1.295739,1534.743530,,,,,,,,,,
,3827627452.58,1.899973,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000204,499.995148,,99.989029,1.295739,1537.734253,,,,,,,,,,
,3827627453.15,1.900056,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000209,499.995148,,99.989029,1.295739,1533.565430,,,,,,,,,,
,3827627453.71,1.900056,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000225,499.995148,,99.989029,1.295739,1534.713379,,,,,,,,,,
,3827627454.29,1.900145,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000221,499.995148,,99.989029,1.295739,1535.226929,,,,,,,,,,
,3827627454.85,1.900147,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000206,499.995148,,99.989029,1.295739,1534.290283,,,,,,,,,,
,3827627455.41,1.900115,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000232,499.995148,,99.989029,1.295739,1535.378052,,,,,,,,,,
,3827627455.97,1.899907,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000186,499.995148,,99.989029,1.295739,1536.193848,,,,,,,,,,
,3827627456.54,1.9,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000118,499.995148,,99.989029,1.295739,1536.586548,,,,,,,,,,
,3827627457.10,1.899893,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000204,499.995148,,99.989029,1.295739,1537.462402,,,,,,,,,,
,3827627457.67,1.899789,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000201,499.995148,,99.989029,1.295739,1535.378052,,,,,,,,,,
,3827627458.24,1.899945,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000180,499.995148,,99.989029,1.295739,1531.964355,,,,,,,,,,
,3827627458.82,1.899997,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000179,499.995148,,99.989029,1.295739,1538.580200,,,,,,,,,,
,3827627459.38,1.900077,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000216,499.995148,,99.989029,1.295739,1536.526001,,,,,,,,,,
,3827627459.95,1.900048,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000210,499.995148,,99.989029,1.295739,1535.136230,,,,,,,,,,
,3827627460.53,1.899967,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000188,499.995148,,99.989029,1.295739,1539.244751,,,,,,,,,,
,3827627461.09,1.900087,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000210,499.995148,,99.989029,1.295739,1537.975830,,,,,,,,,,
,3827627461.66,1.900319,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000199,499.995148,,99.989029,1.295739,1535.589478,,,,,,,,,,
,3827627462.22,1.900072,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000228,499.995148,,99.989029,1.295739,1536.737427,,,,,,,,,,
,3827627462.79,1.899682,0.3551725,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000169,499.995148,,99.989029,1.295739,1535.952026,,,,,,,,,,
,3827627463.35,1.899823,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000204,499.995148,,99.989029,1.295739,1534.048706,,,,,,,,,,
,3827627463.92,1.899723,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000164,499.995148,,99.989029,1.295739,1536.042603,,,,,,,,,,
,3827627464.48,1.899967,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000217,499.995148,,99.989029,1.295739,1539.818848,,,,,,,,,,
,3827627465.05,1.899868,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000209,499.995148,,99.989029,1.295739,1535.226929,,,,,,,,,,
,3827627465.63,1.899954,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000186,499.995148,,99.989029,1.295739,1537.824829,,,,,,,,,,
,3827627466.19,1.899926,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000235,499.995148,,99.989029,1.295739,1537.824951,,,,,,,,,,
,3827627466.75,1.899849,0.4794829,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000244,499.995148,,99.989029,1.295739,1534.109131,,,,,,,,,,
,3827627467.32,1.899863,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000163,499.995148,,99.989029,1.295739,1537.250977,,,,,,,,,,
,3827627467.88,1.899874,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000198,499.995148,,99.989029,1.295739,1537.220825,,,,,,,,,,
,3827627468.45,1.899961,0.3551725,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000177,499.995148,,99.989029,1.295739,1537.281250,,,,,,,,,,
,3827627469.02,1.900031,0.3374139,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000201,499.995148,,99.989029,1.295739,1537.009399,,,,,,,,,,
,3827627469.59,1.90016,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000198,499.995148,,99.989029,1.295739,1535.619629,,,,,,,,,,
,3827627470.16,1.900065,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000193,499.995148,,99.989029,1.295739,1538.398926,,,,,,,,,,
,3827627470.74,1.900106,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000227,499.995148,,99.989029,1.295739,1535.287354,,,,,,,,,,
,3827627471.30,1.900066,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000167,499.995148,,99.989029,1.295739,1537.492676,,,,,,,,,,
,3827627471.86,1.900073,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000226,499.995148,,99.989029,1.295739,1535.075806,,,,,,,,,,
,3827627472.43,1.89994,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000200,499.995148,,99.989029,1.295739,1534.411377,,,,,,,,,,
,3827627473.00,1.899952,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000211,499.995148,,99.989029,1.295739,1536.193848,,,,,,,,,,
,3827627473.57,1.899888,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000167,499.995148,,99.989029,1.295739,1536.435181,,,,,,,,,,
,3827627474.13,1.899952,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000179,499.995148,,99.989029,1.295739,1535.710327,,,,,,,,,,
,3827627474.69,1.900145,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000264,499.995148,,99.989029,1.295739,1532.779785,,,,,,,,,,
,3827627475.26,1.900112,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000262,499.995148,,99.989029,1.295739,1535.166626,,,,,,,,,,
,3827627475.82,1.900104,0.4794829,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000229,499.995148,,99.989029,1.295739,1536.405029,,,,,,,,,,
,3827627476.39,1.900085,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000164,499.995148,,99.989029,1.295739,1537.039429,,,,,,,,,,
,3827627477.02,1.900159,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000171,499.995148,,99.989029,1.295739,1536.284302,,,,,,,,,,
,3827627477.58,1.900067,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000202,499.995148,,99.989029,1.295739,1533.776978,,,,,,,,,,
,3827627478.15,1.900149,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000215,499.995148,,99.989029,1.295739,1535.800903,,,,,,,,,,
,3827627478.71,1.900142,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000212,499.995148,,99.989029,1.295739,1535.498779,,,,,,,,,,
,3827627479.27,1.900089,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000232,499.995148,,99.989029,1.295739,1534.350830,,,,,,,,,,
,3827627479.84,1.899889,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000222,499.995148,,99.989029,1.295739,1536.797974,,,,,,,,,,
,3827627480.41,1.899853,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000203,499.995148,,99.989029,1.295739,1537.824951,,,,,,,,,,
,3827627480.97,1.899853,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000203,499.995148,,99.989029,1.295739,1534.894653,,,,,,,,,,
,3827627481.53,1.899662,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000222,499.995148,,99.989029,1.295739,1537.190430,,,,,,,,,,
,3827627482.09,1.899766,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000161,499.995148,,99.989029,1.295739,1534.652954,,,,,,,,,,
,3827627482.66,1.89986,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000218,499.995148,,99.989029,1.295739,1534.713501,,,,,,,,,,
,3827627483.23,1.900088,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000254,499.995148,,99.989029,1.295739,1538.670776,,,,,,,,,,
,3827627483.78,1.900151,0.3551725,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000201,499.995148,,99.989029,1.295739,1539.637573,,,,,,,,,,
,3827627484.35,1.900183,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000226,499.995148,,99.989029,1.295739,1536.072876,,,,,,,,,,
,3827627484.93,1.900181,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000139,499.995148,,99.989029,1.295739,1534.924805,,,,,,,,,,
,3827627485.49,1.900082,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000201,499.995148,,99.989029,1.295739,1536.797974,,,,,,,,,,
,3827627486.07,1.900033,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000169,499.995148,,99.989029,1.295739,1535.740601,,,,,,,,,,
,3827627486.64,1.899847,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000180,499.995148,,99.989029,1.295739,1536.767578,,,,,,,,,,
,3827627487.21,1.899782,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000218,499.995148,,99.989029,1.295739,1532.870728,,,,,,,,,,
,3827627487.78,1.899815,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000194,499.995148,,99.989029,1.295739,1536.707275,,,,,,,,,,
,3827627488.40,1.899849,0.4794829,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000138,499.995148,,99.989029,1.295739,1534.380981,,,,,,,,,,
,3827627488.96,1.899934,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000215,499.995148,,99.989029,1.295739,1536.676880,,,,,,,,,,
,3827627489.54,1.899717,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000205,499.995148,,99.989029,1.295739,1536.979248,,,,,,,,,,
,3827627490.10,1.899837,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000189,499.995148,,99.989029,1.295739,1538.761475,,,,,,,,,,
,3827627490.72,1.899889,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000201,499.995148,,99.989029,1.295739,1538.096924,,,,,,,,,,
,3827627491.28,1.899945,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000180,499.995148,,99.989029,1.295739,1536.254150,,,,,,,,,,
,3827627491.85,1.900103,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000158,499.995148,,99.989029,1.295739,1535.045654,,,,,,,,,,
,3827627492.49,1.899996,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000235,499.995148,,99.989029,1.295739,1534.924805,,,,,,,,,,
,3827627493.05,1.900021,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000202,499.995148,,99.989029,1.295739,1536.374878,,,,,,,,,,
,3827627493.61,1.90009,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000176,499.995148,,99.989029,1.295739,1536.405029,,,,,,,,,,
,3827627494.19,1.900091,0.3551725,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000228,499.995148,,99.989029,1.295739,1537.130127,,,,,,,,,,
,3827627494.75,1.900194,0.3551725,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000193,499.995148,,99.989029,1.295739,1537.402100,,,,,,,,,,
,3827627495.32,1.900093,0.3551725,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000181,499.995148,,99.989029,1.295739,1535.740601,,,,,,,,,,
,3827627495.90,1.900103,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000189,499.995148,,99.989029,1.295739,1536.012329,,,,,,,,,,
,3827627496.47,1.900294,0.3374139,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000194,499.995148,,99.989029,1.295739,1536.888550,,,,,,,,,,
,3827627497.03,1.900205,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000204,499.995148,,99.989029,1.295739,1533.384155,,,,,,,,,,
,3827627497.59,1.900018,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000225,499.995148,,99.989029,1.295739,1535.438354,,,,,,,,,,
,3827627498.16,1.900031,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000145,499.995148,,99.989029,1.295739,1536.193604,,,,,,,,,,
,3827627498.73,1.900039,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000194,499.995148,,99.989029,1.295739,1536.616699,,,,,,,,,,
,3827627499.29,1.899926,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000208,499.995148,,99.989029,1.295739,1535.952026,,,,,,,,,,
,3827627499.85,1.899926,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000190,499.995148,,99.989029,1.295739,1537.009399,,,,,,,,,,
,3827627500.41,1.899914,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000208,499.995148,,99.989029,1.295739,1534.924927,,,,,,,,,,
